SPAC1786.04	SPBC1703.15c	SPCC285.16c	
SPAC17A2.01	SPBC1706.01	SPCC285.17	
SPAC17A2.02c	SPBC1706.02c	SPCC290.02	
SPAC17A2.03c	SPBC1706.03	SPCC290.03c	
SPAC17A2.04c	SPBC1709.01	SPCC290.04	
SPAC17A2.05	SPBC1709.02c	SPCC297.03	
SPAC17A2.06c	SPBC1709.03	SPCC297.04c	
SPAC17A2.07c	SPBC1709.04c	SPCC297.05	
SPAC17A2.08c	SPBC1709.05	SPCC297.06c	
SPAC17A2.09c	SPBC1709.06	SPCC2H8.02	
SPAC17A2.10c	SPBC1709.07	SPCC2H8.04	
SPAC17A2.11	SPBC1709.08	SPCC2H8.05c	
SPAC17A2.12	SPBC1709.09	SPCC306.02c	
SPAC17A2.13c	SPBC1709.10c	SPCC306.03c	
SPAC17A2.14	SPBC1709.11c	SPCC306.04c	
SPAC17A5.01	SPBC1709.12	SPCC306.05c	
SPAC17A5.02c	SPBC1709.13c	SPCC306.06c	
SPAC17A5.03	SPBC1709.14	SPCC306.07c	
SPAC17A5.04c	SPBC1709.15c	SPCC306.08c	
SPAC17A5.05c	SPBC1709.16c	SPCC306.09c	
SPAC17A5.06	SPBC1709.17	SPCC306.10	
SPAC17A5.07c	SPBC1709.18	SPCC306.11	
SPAC17A5.08	SPBC1709.19c	SPCC31H12.02c	
SPAC17A5.09c	SPBC1709.20	SPCC31H12.03c	
SPAC17A5.10	SPBC1711.01c	SPCC31H12.04c	
SPAC17A5.11	SPBC1711.02	SPCC31H12.05c	
SPAC17A5.12	SPBC1711.03	SPCC31H12.06	
SPAC17A5.13	SPBC1711.04	SPCC31H12.07	
SPAC17A5.14	SPBC1711.05	SPCC31H12.08c	
SPAC17A5.15c	SPBC1711.06	SPCC320.03	
SPAC17A5.16	SPBC1711.07	SPCC320.04c	
SPAC17A5.18c	SPBC1711.08	SPCC320.05	
SPAC17A5.19	SPBC1711.09c	SPCC320.06	
SPAC17C9.01c	SPBC1711.10c	SPCC320.07c	
SPAC17C9.02c	SPBC1711.11	SPCC320.08	
SPAC17C9.03	SPBC1711.12	SPCC320.09	
SPAC17C9.05c	SPBC1711.13	SPCC320.10	
SPAC17C9.06	SPBC1711.14	SPCC320.11c	
SPAC17C9.07	SPBC1711.15c	SPCC320.12	
SPAC17C9.08	SPBC1711.16	SPCC320.13c	
SPAC17C9.09c	SPBC1711.17	SPCC320.14	
SPAC17C9.10	SPBC1711.18	SPCC330.01c	
SPAC17C9.11c	SPBC1718.01	SPCC330.02	
SPAC17C9.12	SPBC1718.02	SPCC330.03c	
SPAC17C9.13c	SPBC1718.03	SPCC330.04c	
SPAC17C9.14	SPBC1718.04	SPCC330.05c	
SPAC17C9.15c	SPBC1718.05	SPCC330.06c	
SPAC17C9.16c	SPBC1718.06	SPCC330.07c	
SPAC17D4.01	SPBC1718.07c	SPCC330.08	
SPAC17D4.02	SPBC1734.01c	SPCC330.09	
SPAC17D4.03c	SPBC1734.02c	SPCC330.10	
SPAC17D4.04	SPBC1734.03	SPCC330.11	
SPAC17G6.02c	SPBC1734.04	SPCC330.12c	
SPAC17G6.03	SPBC1734.05c	SPCC330.13	
SPAC17G6.04c	SPBC1734.06	SPCC330.14c	
SPAC17G6.05c	SPBC1734.07c	SPCC330.19c	
SPAC17G6.06	SPBC1734.08	SPCC330.20	
SPAC17G6.07c	SPBC1734.09	SPCC330.21	
SPAC17G6.08	SPBC1734.10c	SPCC338.02	
SPAC17G6.09	SPBC1734.11	SPCC338.03c	
SPAC17G6.10	SPBC1734.12c	SPCC338.04	
SPAC17G6.11c	SPBC1734.13	SPCC338.05c	
SPAC17G6.12	SPBC1734.14c	SPCC338.06c	
SPAC17G6.13	SPBC1734.15	SPCC338.07c	
SPAC17G6.14c	SPBC1734.16c	SPCC338.08	
SPAC17G6.15c	SPBC1773.01	SPCC338.10c	
SPAC17G6.16c	SPBC1773.02c	SPCC338.11c	
SPAC17G6.17	SPBC1773.03c	SPCC338.12	
SPAC17G8.01c	SPBC1773.04	SPCC338.13	
SPAC17G8.02	SPBC1773.05c	SPCC338.14	
SPAC17G8.03c	SPBC1773.06c	SPCC338.15	
SPAC17G8.04c	SPBC1773.07c	SPCC338.16	
SPAC17G8.05	SPBC1773.08c	SPCC338.17c	
SPAC17G8.06c	SPBC1773.09c	SPCC338.18	
SPAC17G8.07	SPBC1773.10c	SPCC364.01	
SPAC17G8.08c	SPBC1773.11c	SPCC364.02c	
SPAC17G8.09	SPBC1773.12	SPCC364.03	
SPAC17G8.10c	SPBC1773.13	SPCC364.04c	
SPAC17G8.11c	SPBC1773.14	SPCC364.05	
SPAC17G8.12	SPBC1773.15	SPCC364.06	
SPAC17G8.13c	SPBC1773.16c	SPCC364.07	
SPAC17G8.14c	SPBC1773.17c	SPCC417.02	
SPAC17G8.15	SPBC1778.01c	SPCC417.03	
SPAC17H9.01	SPBC1778.02	SPCC417.05c	
SPAC17H9.02	SPBC1778.03c	SPCC417.06c	
SPAC17H9.03c	SPBC1778.04	SPCC417.07c	
SPAC17H9.04c	SPBC1778.05c	SPCC417.08	
SPAC17H9.05	SPBC1778.06c	SPCC417.09c	
SPAC17H9.06c	SPBC1778.07	SPCC417.10	
SPAC17H9.07	SPBC1778.08c	SPCC417.11c	
SPAC17H9.08	SPBC1778.09	SPCC417.12	
SPAC17H9.09c	SPBC1778.10c	SPCC417.15	
SPAC17H9.10c	SPBC17A3.01c	SPCC417.16	
SPAC17H9.11	SPBC17A3.02	SPCC4B3.01	
SPAC17H9.12c	SPBC17A3.03c	SPCC4B3.02c	
SPAC17H9.13c	SPBC17A3.04c	SPCC4B3.03c	
SPAC17H9.14c	SPBC17A3.05c	SPCC4B3.04c	
SPAC17H9.16	SPBC17A3.06	SPCC4B3.05c	
SPAC17H9.17c	SPBC17A3.07	SPCC4B3.06c	
SPAC17H9.18c	SPBC17A3.08	SPCC4B3.07	
SPAC17H9.19c	SPBC17A3.09c	SPCC4B3.08	
SPAC17H9.20	SPBC17A3.10	SPCC4B3.09c	
SPAC1805.01c	SPBC17D1.01	SPCC4B3.10c	
SPAC1805.02c	SPBC17D1.02	SPCC4B3.11c	
SPAC1805.03c	SPBC17D1.03c	SPCC4B3.12	
SPAC1805.04	SPBC17D1.04	SPCC4B3.13	
SPAC1805.05	SPBC17D1.05	SPCC4B3.14	
SPAC1805.06c	SPBC17D1.06	SPCC4B3.15	
SPAC1805.07c	SPBC17D1.07c	SPCC4B3.16	
SPAC1805.08	SPBC17D1.17	SPCC4B3.17	
SPAC1805.09c	SPBC17D11.01	SPCC4B3.18	
SPAC1805.10	SPBC17D11.02c	SPCC4B3.20	
SPAC1805.11c	SPBC17D11.03c	SPCC4E9.01c	
SPAC1805.12c	SPBC17D11.04c	SPCC4E9.02	
SPAC1805.13	SPBC17D11.05	SPCC4F11.02	
SPAC1805.14	SPBC17D11.06	SPCC4F11.03c	
SPAC1805.15c	SPBC17D11.07c	SPCC4F11.04c	
SPAC1805.16c	SPBC17D11.08	SPCC4F11.05	
SPAC1805.17	SPBC17F3.01c	SPCC4G3.02	
SPAC1805.18	SPBC17F3.02	SPCC4G3.03	
SPAC1834.01	SPBC17G9.02c	SPCC4G3.04c	
SPAC1834.02	SPBC17G9.03c	SPCC4G3.05c	
SPAC1834.03c	SPBC17G9.04c	SPCC4G3.06c	
SPAC1834.04	SPBC17G9.05	SPCC4G3.07c	
SPAC1834.05	SPBC17G9.06c	SPCC4G3.08	
SPAC1834.06c	SPBC17G9.07	SPCC4G3.09c	
SPAC1834.07	SPBC17G9.08c	SPCC4G3.10c	
SPAC1834.08	SPBC17G9.09	SPCC4G3.11	
SPAC1834.09	SPBC17G9.10	SPCC4G3.12c	
SPAC1834.10c	SPBC17G9.11c	SPCC4G3.13c	
SPAC1834.11c	SPBC17G9.12c	SPCC4G3.14	
SPAC1834.13	SPBC17G9.13c	SPCC4G3.15c	
SPAC1851.02	SPBC1815.01	SPCC4G3.16	
SPAC1851.03	SPBC1826.01c	SPCC4G3.17	
SPAC1851.04c	SPBC1861.01c	SPCC4G3.18	
SPAC186.01	SPBC1861.02	SPCC4G3.19	
SPAC186.02c	SPBC1861.03	SPCC4G3.20	
SPAC186.03	SPBC1861.04c	SPCC548.02c	
SPAC186.04c	SPBC1861.05	SPCC548.03c	
SPAC186.05c	SPBC1861.06c	SPCC548.04	
SPAC186.06	SPBC1861.07	SPCC548.05c	
SPAC186.07c	SPBC1861.08c	SPCC548.06c	
SPAC186.08c	SPBC1861.09	SPCC548.07c	
SPAC186.09	SPBC18A7.01	SPCC550.01c	
SPAC18B11.02c	SPBC18A7.02c	SPCC550.02c	
SPAC18B11.03c	SPBC18E5.01	SPCC550.03c	
SPAC18B11.04	SPBC18E5.02c	SPCC550.04c	
SPAC18B11.05	SPBC18E5.03c	SPCC550.05	
SPAC18B11.06	SPBC18E5.04	SPCC550.06c	
SPAC18B11.07c	SPBC18E5.05c	SPCC550.07	
SPAC18B11.08c	SPBC18E5.06	SPCC550.08	
SPAC18B11.09c	SPBC18E5.07	SPCC550.09	
SPAC18B11.10	SPBC18E5.08	SPCC550.10	
SPAC18B11.11	SPBC18E5.09c	SPCC550.11	
SPAC18G6.01c	SPBC18E5.10	SPCC550.12	
SPAC18G6.02c	SPBC18E5.11c	SPCC550.13	
SPAC18G6.03	SPBC18E5.12c	SPCC550.14	
SPAC18G6.04c	SPBC18E5.13	SPCC550.15c	
SPAC18G6.05c	SPBC18E5.14c	SPCC553.01c	
SPAC18G6.06	SPBC18E5.15	SPCC553.02	
SPAC18G6.07c	SPBC18H10.02	SPCC553.03	
SPAC18G6.09c	SPBC18H10.03	SPCC553.04	
SPAC18G6.10	SPBC18H10.04c	SPCC553.05c	
SPAC18G6.11c	SPBC18H10.05	SPCC553.06	
SPAC18G6.12c	SPBC18H10.06c	SPCC553.07c	
SPAC18G6.13	SPBC18H10.07	SPCC553.08c	
SPAC18G6.14c	SPBC18H10.08c	SPCC553.09c	
SPAC18G6.15	SPBC18H10.09	SPCC553.10	
SPAC1952.01	SPBC18H10.10c	SPCC553.11c	
SPAC1952.02	SPBC18H10.11c	SPCC553.12c	
SPAC1952.03	SPBC18H10.12c	SPCC569.01c	
SPAC1952.04c	SPBC18H10.13	SPCC569.02c	
SPAC1952.05	SPBC18H10.14	SPCC569.03	
SPAC1952.06c	SPBC18H10.15	SPCC569.04	
SPAC1952.07	SPBC18H10.16	SPCC569.05c	
SPAC1952.08c	SPBC18H10.17c	SPCC569.06	
SPAC1952.09c	SPBC18H10.18c	SPCC569.07	
SPAC1952.10c	SPBC18H10.19	SPCC569.08c	
SPAC1952.11c	SPBC18H10.20c	SPCC569.09	
SPAC1952.12c	SPBC1921.01c	SPCC576.01c	
SPAC1952.13	SPBC1921.02	SPCC576.02	
SPAC1952.14c	SPBC1921.03c	SPCC576.03c	
SPAC1952.15c	SPBC1921.04c	SPCC576.04	
SPAC1952.16	SPBC1921.05	SPCC576.05	
SPAC1952.17c	SPBC1921.06c	SPCC576.06c	
SPAC19A8.01c	SPBC1921.07c	SPCC576.07	
SPAC19A8.02	SPBC19C2.01	SPCC576.08c	
SPAC19A8.03	SPBC19C2.02	SPCC576.09	
SPAC19A8.04	SPBC19C2.03	SPCC576.10c	
SPAC19A8.05c	SPBC19C2.04c	SPCC576.11	
SPAC19A8.06	SPBC19C2.05	SPCC576.12c	
SPAC19A8.07c	SPBC19C2.06c	SPCC576.13	
SPAC19A8.08	SPBC19C2.07	SPCC576.14	
SPAC19A8.09	SPBC19C2.08	SPCC576.15c	
SPAC19A8.10	SPBC19C2.09	SPCC576.16c	
SPAC19A8.11c	SPBC19C2.10	SPCC576.17c	
SPAC19A8.12	SPBC19C2.11c	SPCC576.19c	
SPAC19A8.13	SPBC19C2.12	SPCC584.01c	
SPAC19A8.14	SPBC19C2.13c	SPCC584.02	
SPAC19A8.15	SPBC19C2.14	SPCC584.03c	
SPAC19A8.16	SPBC19C2.15c	SPCC584.04	
SPAC19B12.01	SPBC19C7.01	SPCC584.05	
SPAC19B12.02c	SPBC19C7.02	SPCC584.11c	
SPAC19B12.03	SPBC19C7.03	SPCC584.12	
SPAC19B12.04	SPBC19C7.04c	SPCC584.13	
SPAC19B12.05c	SPBC19C7.05	SPCC584.14	
SPAC19B12.06c	SPBC19C7.06	SPCC584.15c	
SPAC19B12.07c	SPBC19C7.07c	SPCC584.16c	
SPAC19B12.08	SPBC19C7.08c	SPCC594.01	
SPAC19B12.09	SPBC19C7.09c	SPCC594.02c	
SPAC19B12.10	SPBC19C7.10	SPCC594.03	
SPAC19B12.11c	SPBC19C7.11	SPCC594.04c	
SPAC19B12.12c	SPBC19C7.12c	SPCC594.05c	
SPAC19B12.13	SPBC19F5.01c	SPCC594.06c	
SPAC19D5.01	SPBC19F5.02c	SPCC594.07c	
SPAC19D5.02c	SPBC19F5.03	SPCC5E4.03c	
SPAC19D5.03	SPBC19F5.04	SPCC5E4.04	
SPAC19D5.04	SPBC19F5.05c	SPCC5E4.05c	
SPAC19D5.05c	SPBC19F8.01c	SPCC5E4.06	
SPAC19D5.06c	SPBC19F8.02	SPCC5E4.07	
SPAC19D5.07	SPBC19F8.03c	SPCC5E4.10c	
SPAC19D5.09c	SPBC19F8.04c	SPCC61.01c	
SPAC19D5.10c	SPBC19F8.05	SPCC61.02	
SPAC19D5.11c	SPBC19F8.06c	SPCC61.03	
SPAC19E9.01c	SPBC19F8.07	SPCC61.04c	
SPAC19E9.02	SPBC19F8.08	SPCC61.05	
SPAC19E9.03	SPBC19G7.01c	SPCC613.01	
SPAC19G12.01c	SPBC19G7.02	SPCC613.02	
SPAC19G12.02c	SPBC19G7.03c	SPCC613.03	
SPAC19G12.03	SPBC19G7.04	SPCC613.04c	
SPAC19G12.04	SPBC19G7.05c	SPCC613.05c	
SPAC19G12.05	SPBC19G7.06	SPCC613.06	
SPAC19G12.06c	SPBC19G7.07c	SPCC613.07	
SPAC19G12.07c	SPBC19G7.08c	SPCC613.08	
SPAC19G12.08	SPBC19G7.09	SPCC613.09	
SPAC19G12.09	SPBC19G7.10c	SPCC613.10	
SPAC19G12.10c	SPBC19G7.13	SPCC613.11c	
SPAC19G12.11	SPBC19G7.14c	SPCC613.12c	
SPAC19G12.12	SPBC19G7.15	SPCC622.01c	
SPAC19G12.13c	SPBC19G7.16	SPCC622.02	
SPAC19G12.14	SPBC19G7.17	SPCC622.03c	
SPAC19G12.15c	SPBC19G7.18c	SPCC622.04	
SPAC19G12.16c	SPBC19G7.19	SPCC622.06c	
SPAC19G12.17	SPBC1A4.01	SPCC622.07	
SPAC1A6.01c	SPBC1A4.02c	SPCC622.08c	
SPAC1A6.02	SPBC1A4.03c	SPCC622.09	
SPAC1A6.03c	SPBC1A4.04	SPCC622.10c	
SPAC1A6.04c	SPBC1A4.05	SPCC622.11	
SPAC1A6.05c	SPBC1A4.06c	SPCC622.12c	
SPAC1A6.06c	SPBC1A4.07c	SPCC622.13c	
SPAC1A6.07	SPBC1A4.08c	SPCC622.14	
SPAC1A6.08c	SPBC1A4.09	SPCC622.15c	
SPAC1A6.09c	SPBC1A4.10c	SPCC622.16c	
SPAC1A6.10	SPBC1A4.11c	SPCC622.17	
SPAC1A6.11	SPBC1D7.01	SPCC622.18	
SPAC1B1.01	SPBC1D7.02c	SPCC622.19	
SPAC1B1.02c	SPBC1D7.03	SPCC622.21	
SPAC1B1.03c	SPBC1D7.04	SPCC63.02c	
SPAC1B1.04c	SPBC1D7.05	SPCC63.03	
SPAC1B2.02c	SPBC1E8.02	SPCC63.04	
SPAC1B2.03c	SPBC1E8.03c	SPCC63.05	
SPAC1B2.04	SPBC1E8.04	SPCC63.06	
SPAC1B2.05	SPBC1E8.05	SPCC63.07	
SPAC1B2.06	SPBC20F10.01	SPCC63.08c	
SPAC1B3.01c	SPBC20F10.02c	SPCC63.10c	
SPAC1B3.02c	SPBC20F10.03	SPCC63.11	
SPAC1B3.03c	SPBC20F10.04c	SPCC63.12c	
SPAC1B3.04c	SPBC20F10.05	SPCC63.13	
SPAC1B3.05	SPBC20F10.06	SPCC63.14	
SPAC1B3.06c	SPBC20F10.07	SPCC645.02	
SPAC1B3.07c	SPBC20F10.08c	SPCC645.03c	
SPAC1B3.08	SPBC20F10.09	SPCC645.04	
SPAC1B3.09c	SPBC20F10.10	SPCC645.05c	
SPAC1B3.10c	SPBC21.01	SPCC645.06c	
SPAC1B3.11c	SPBC21.02	SPCC645.07	
SPAC1B3.12c	SPBC21.03c	SPCC645.08c	
SPAC1B3.13	SPBC21.04	SPCC645.09	
SPAC1B3.14	SPBC21.05c	SPCC645.10	
SPAC1B3.15c	SPBC21.06c	SPCC645.11c	
SPAC1B3.16c	SPBC21.07c	SPCC645.12c	
SPAC1B3.17	SPBC211.01	SPCC645.13	
SPAC1B3.18c	SPBC211.02c	SPCC645.14c	
SPAC1B3.20	SPBC211.03c	SPCC663.01c	
SPAC1B3.21	SPBC211.04c	SPCC663.02	
SPAC1B9.02c	SPBC211.05	SPCC663.03	
SPAC1B9.03c	SPBC211.06	SPCC663.04	
SPAC1D4.01	SPBC211.07c	SPCC663.05c	
SPAC1D4.02c	SPBC211.08c	SPCC663.06c	
SPAC1D4.03c	SPBC215.01	SPCC663.07c	
SPAC1D4.04	SPBC215.02	SPCC663.08c	
SPAC1D4.05c	SPBC215.03c	SPCC663.09c	
SPAC1D4.06c	SPBC215.04	SPCC663.10	
SPAC1D4.08	SPBC215.05	SPCC663.11	
SPAC1D4.09c	SPBC215.06c	SPCC663.12	
SPAC1D4.10	SPBC215.07c	SPCC663.13c	
SPAC1D4.11c	SPBC215.08c	SPCC663.14c	
SPAC1D4.12	SPBC215.09c	SPCC663.15c	
SPAC1D4.13	SPBC215.10	SPCC663.17	
SPAC1D4.14	SPBC215.11c	SPCC663.18	
SPAC1F12.02c	SPBC215.12	SPCC70.02c	
SPAC1F12.04c	SPBC215.13	SPCC70.03c	
SPAC1F12.05	SPBC215.14c	SPCC70.04c	
SPAC1F12.06c	SPBC215.15	SPCC70.05c	
SPAC1F12.07	SPBC216.01c	SPCC70.06	
SPAC1F12.08	SPBC216.02	SPCC70.07c	
SPAC1F12.09	SPBC216.03	SPCC70.08c	
SPAC1F12.10c	SPBC216.04c	SPCC70.09c	
SPAC1F3.01	SPBC216.05	SPCC70.10	
SPAC1F3.02c	SPBC216.06c	SPCC70.12c	
SPAC1F3.03	SPBC216.07c	SPCC736.02	
SPAC1F3.04c	SPBC21B10.02	SPCC736.03c	
SPAC1F3.05	SPBC21B10.03c	SPCC736.04c	
SPAC1F3.06c	SPBC21B10.04c	SPCC736.05	
SPAC1F3.07c	SPBC21B10.05c	SPCC736.06	
SPAC1F3.08c	SPBC21B10.06c	SPCC736.07c	
SPAC1F3.09	SPBC21B10.07	SPCC736.08	
SPAC1F3.10c	SPBC21B10.08c	SPCC736.09c	
SPAC1F5.02	SPBC21B10.09	SPCC736.10c	
SPAC1F5.03c	SPBC21B10.10	SPCC736.11	
SPAC1F5.04c	SPBC21B10.11	SPCC736.12c	
SPAC1F5.05c	SPBC21B10.12	SPCC736.13	
SPAC1F5.06	SPBC21B10.13c	SPCC736.14	
SPAC1F5.07c	SPBC21B10.14	SPCC736.15	
SPAC1F5.08c	SPBC21B10.15	SPCC737.02c	
SPAC1F5.09c	SPBC21C3.01c	SPCC737.03c	
SPAC1F5.10	SPBC21C3.02c	SPCC737.04	
SPAC1F5.11c	SPBC21C3.03	SPCC737.05	
SPAC1F7.01c	SPBC21C3.04c	SPCC737.06c	
SPAC1F7.02c	SPBC21C3.05	SPCC737.07c	
SPAC1F7.03	SPBC21C3.06	SPCC737.08	
SPAC1F7.04	SPBC21C3.07c	SPCC737.09c	
SPAC1F7.05	SPBC21C3.08c	SPCC74.01	
SPAC1F7.06	SPBC21C3.09c	SPCC74.02c	
SPAC1F7.07c	SPBC21C3.10c	SPCC74.03c	
SPAC1F7.08	SPBC21C3.11	SPCC74.04	
SPAC1F7.09c	SPBC21C3.12c	SPCC74.05	
SPAC1F7.10	SPBC21C3.13	SPCC74.06	
SPAC1F7.11c	SPBC21C3.14c	SPCC74.09	
SPAC1F7.12	SPBC21C3.15c	SPCC757.02c	
SPAC1F7.13c	SPBC21C3.16c	SPCC757.03c	
SPAC1F7.14c	SPBC21C3.17c	SPCC757.04	
SPAC1F8.01	SPBC21C3.18	SPCC757.05c	
SPAC1F8.02c	SPBC21C3.19	SPCC757.06	
SPAC1F8.03c	SPBC21C3.20c	SPCC757.07c	
SPAC1F8.04c	SPBC21D10.05c	SPCC757.08	
SPAC1F8.05	SPBC21D10.06c	SPCC757.09c	
SPAC1F8.06	SPBC21D10.07	SPCC757.10	
SPAC1F8.07c	SPBC21D10.08c	SPCC757.11c	
SPAC1F8.08	SPBC21D10.09c	SPCC757.12	
SPAC20G4.01	SPBC21D10.10	SPCC757.13	
SPAC20G4.02c	SPBC21D10.11c	SPCC757.15	
SPAC20G4.03c	SPBC21D10.12	SPCC777.02	
SPAC20G4.04c	SPBC21H7.02	SPCC777.03c	
SPAC20G4.05c	SPBC21H7.03c	SPCC777.04	
SPAC20G4.06c	SPBC21H7.04	SPCC777.05	
SPAC20G4.07c	SPBC21H7.05	SPCC777.06c	
SPAC20G4.08	SPBC21H7.06c	SPCC777.07	
SPAC20G4.09	SPBC21H7.07c	SPCC777.08c	
SPAC20G8.01	SPBC23E6.01c	SPCC777.09c	
SPAC20G8.02	SPBC23E6.02	SPCC777.10c	
SPAC20G8.03	SPBC23E6.03c	SPCC777.11	
SPAC20G8.04c	SPBC23E6.04c	SPCC777.12c	
SPAC20G8.05c	SPBC23E6.05	SPCC777.13	
SPAC20G8.06	SPBC23E6.06c	SPCC777.14	
SPAC20G8.07c	SPBC23E6.07c	SPCC777.15	
SPAC20G8.08c	SPBC23E6.08	SPCC777.17c	
SPAC20G8.09c	SPBC23E6.09	SPCC790.02	
SPAC20G8.10c	SPBC23E6.10c	SPCC790.03	
SPAC20H4.01	SPBC23G7.04c	SPCC794.01c	
SPAC20H4.02	SPBC23G7.05	SPCC794.02	
SPAC20H4.03c	SPBC23G7.06c	SPCC794.03	
SPAC20H4.04	SPBC23G7.07c	SPCC794.04c	
SPAC20H4.05c	SPBC23G7.08c	SPCC794.06	
SPAC20H4.06c	SPBC23G7.09	SPCC794.07	
SPAC20H4.07	SPBC23G7.10c	SPCC794.08	
SPAC20H4.08	SPBC23G7.11	SPCC794.09c	
SPAC20H4.09	SPBC23G7.12c	SPCC794.10	
SPAC20H4.10	SPBC23G7.13c	SPCC794.11c	
SPAC20H4.11c	SPBC23G7.14	SPCC794.12c	
SPAC212.01c	SPBC23G7.15c	SPCC794.15	
SPAC212.02	SPBC23G7.16	SPCC825.01	
SPAC212.03	SPBC23G7.17c	SPCC825.02	
SPAC212.04c	SPBC244.01c	SPCC825.03c	
SPAC212.05c	SPBC244.02c	SPCC825.04c	
SPAC212.06c	SPBC24C6.02	SPCC825.05c	
SPAC212.07c	SPBC24C6.03	SPCC830.02	
SPAC212.08c	SPBC24C6.04	SPCC830.03	
SPAC212.09c	SPBC24C6.05	SPCC830.04c	
SPAC212.10	SPBC24C6.06	SPCC830.05c	
SPAC212.11	SPBC24C6.07	SPCC830.06	
SPAC212.12	SPBC24C6.08c	SPCC830.07c	
SPAC21E11.03c	SPBC24C6.09c	SPCC830.08c	
SPAC21E11.04	SPBC24C6.10c	SPCC830.09c	
SPAC21E11.05c	SPBC24C6.11	SPCC830.10	
SPAC21E11.06	SPBC24C6.13	SPCC830.11c	
SPAC21E11.07	SPBC25B2.01	SPCC895.03c	
SPAC21E11.08	SPBC25B2.02c	SPCC895.04c	
SPAC222.03c	SPBC25B2.03	SPCC895.05	
SPAC222.04c	SPBC25B2.04c	SPCC895.06	
SPAC222.05c	SPBC25B2.05	SPCC895.07	
SPAC222.06	SPBC25B2.06c	SPCC895.08c	
SPAC222.07c	SPBC25B2.07c	SPCC895.09c	
SPAC222.08c	SPBC25B2.08	SPCC962.01	
SPAC222.09	SPBC25B2.09c	SPCC962.02c	
SPAC222.10c	SPBC25B2.10	SPCC962.03c	
SPAC222.11	SPBC25B2.11	SPCC962.04	
SPAC222.12c	SPBC25D12.02c	SPCC962.05	
SPAC222.13c	SPBC25D12.03c	SPCC962.06c	
SPAC222.14c	SPBC25D12.04	SPCC965.03	
SPAC222.15	SPBC25D12.05	SPCC965.04c	
SPAC222.16c	SPBC25D12.06	SPCC965.05c	
SPAC222.17	SPBC25H2.02	SPCC965.06	
SPAC222.18	SPBC25H2.03	SPCC965.07c	
SPAC222.19	SPBC25H2.04c	SPCC965.08c	
SPAC227.01c	SPBC25H2.05	SPCC965.09	
SPAC227.02c	SPBC25H2.06c	SPCC965.10	
SPAC227.03c	SPBC25H2.07	SPCC965.11c	
SPAC227.04	SPBC25H2.08c	SPCC965.12	
SPAC227.05	SPBC25H2.09	SPCC965.13	
SPAC227.06	SPBC25H2.10c	SPCC965.14c	
SPAC227.07c	SPBC25H2.11c	SPCC970.01	
SPAC227.08c	SPBC25H2.12c	SPCC970.02	
SPAC227.09	SPBC25H2.13c	SPCC970.03	
SPAC227.10	SPBC25H2.14	SPCC970.04c	
SPAC227.11c	SPBC25H2.15	SPCC970.05	
SPAC227.12	SPBC25H2.16c	SPCC970.06	
SPAC227.13c	SPBC25H2.18	SPCC970.07c	
SPAC227.14	SPBC26H8.01	SPCC970.08	
SPAC227.15	SPBC26H8.02c	SPCC970.09	
SPAC227.16c	SPBC26H8.03	SPCC970.10c	
SPAC227.17c	SPBC26H8.04c	SPCC970.11c	
SPAC227.18	SPBC26H8.05c	SPCC970.12	
SPAC227.19c	SPBC26H8.06	SPCP1E11.02	
SPAC22A12.01c	SPBC26H8.07c	SPCP1E11.03	
SPAC22A12.02c	SPBC26H8.08c	SPCP1E11.04c	
SPAC22A12.03c	SPBC26H8.09c	SPCP1E11.05c	
SPAC22A12.04c	SPBC26H8.10	SPCP1E11.06	
SPAC22A12.05	SPBC26H8.11c	SPCP1E11.07c	
SPAC22A12.06c	SPBC26H8.12	SPCP1E11.08	
SPAC22A12.07c	SPBC26H8.13c	SPCP1E11.09c	
SPAC22A12.08c	SPBC26H8.14c	SPCP1E11.10	
SPAC22A12.09c	SPBC26H8.16	SPCP1E11.11	
SPAC22A12.10	SPBC27.01c	SPCP20C8.01c	
SPAC22A12.11	SPBC27.02c	SPCP20C8.02c	
SPAC22A12.12c	SPBC27.03	SPCP20C8.03	
SPAC22A12.13	SPBC27.04	SPCP20C8.04	
SPAC22A12.14c	SPBC27.05	SPCP25A2.02c	
SPAC22A12.15c	SPBC27.06c	SPCP25A2.03	
SPAC22A12.16	SPBC27.08c	SPCP31B10.02	
SPAC22A12.17c	SPBC27B12.01c	SPCP31B10.03c	
SPAC22E12.01	SPBC27B12.02	SPCP31B10.04	
SPAC22E12.02	SPBC27B12.03c	SPCP31B10.05	
SPAC22E12.03c	SPBC27B12.04c	SPCP31B10.06	
SPAC22E12.04	SPBC27B12.05	SPCP31B10.07	
SPAC22E12.05c	SPBC27B12.06	SPCP31B10.08c	
SPAC22E12.06c	SPBC27B12.07	SPCPB16A4.02c	
SPAC22E12.07	SPBC27B12.08	SPCPB16A4.03c	
SPAC22E12.08	SPBC27B12.09c	SPCPB16A4.04c	
SPAC22E12.09c	SPBC27B12.10c	SPCPB16A4.05c	
SPAC22E12.10c	SPBC27B12.11c	SPCPB16A4.06c	
SPAC22E12.11c	SPBC27B12.12c	SPCPB16A4.07	
SPAC22E12.13c	SPBC27B12.13	SPCPB1C11.01	
SPAC22E12.14c	SPBC27B12.14	SPCPB1C11.02	
SPAC22E12.16c	SPBC28E12.01c	SPCPB1C11.03	
